,Geo_ID,Census Tract,Total Population,White,Black,American Indian and Alask Native,Asian,Native Hawaiian and Other Pacific Islander,Other,Year
1552,22071010700,107.0,1883,1596,168,4,27,0,35,2018
1553,22071010800,108.0,1418,1317,27,0,35,0,27,2018
1554,22071010900,109.0,3142,1957,1033,30,54,0,34,2018
1555,22071011100,111.0,1837,845,841,14,10,0,40,2018
1556,22071011200,112.0,1573,1010,467,0,39,0,9,2018
1557,22071011400,114.0,1926,1788,90,0,21,0,19,2018
1558,22071011500,115.0,1289,1147,69,0,47,0,0,2018
1559,22071011600,116.0,1491,1333,59,0,73,0,0,2018
1560,22071011700,117.0,3082,2991,26,0,29,0,36,2018
1561,22071011900,119.0,1755,1328,132,0,134,0,4,2018
1562,22071012000,120.0,1387,1161,94,4,45,0,35,2018
1563,22071012101,121.01,3185,2490,126,0,306,17,33,2018
1564,22071012102,121.02,4185,2942,731,0,283,9,72,2018
1565,22071012200,122.0,2339,1915,295,16,49,0,2,2018
1566,22071012300,123.0,2167,958,1070,0,47,0,53,2018
1567,22071012400,124.0,1749,929,717,0,38,0,18,2018
1568,22071012500,125.0,1801,1230,358,11,116,0,22,2018
1569,22071012600,126.0,1554,1128,249,6,80,0,6,2018
1570,22071012700,127.0,2439,1220,896,7,243,0,16,2018
1571,22071012800,128.0,2233,1586,429,21,101,0,4,2018
1572,22071012900,129.0,1441,831,467,0,21,0,59,2018
1573,22071013000,130.0,1549,741,622,0,40,0,13,2018
1574,22071013100,131.0,1421,276,1099,16,0,0,10,2018
1575,22071013200,132.0,2956,1114,1440,19,116,0,156,2018
1576,22071013301,133.01,3724,3388,109,0,155,0,0,2018
1577,22071013302,133.02,2141,1248,619,0,122,0,14,2018
1578,22071013400,134.0,2859,1884,777,0,129,0,26,2018
1579,22071013500,135.0,1831,1658,124,12,0,0,0,2018
1580,22071013600,136.0,1026,539,452,12,5,0,0,2018
1581,22071013700,137.0,2749,22,2702,0,0,0,19,2018
1582,22071013800,138.0,2615,55,2393,0,7,0,107,2018
1583,22071013900,139.0,1579,1036,505,0,31,0,4,2018
1584,22071014000,140.0,1893,38,1842,0,0,0,5,2018
1585,22071014100,141.0,2337,533,1725,0,62,0,8,2018
1586,22071014200,142.0,1647,1221,352,2,43,0,29,2018
1587,22071014300,143.0,1857,83,1709,9,0,0,0,2018
1588,22071014400,144.0,1723,1177,477,13,16,0,12,2018
1589,22071014500,145.0,2516,332,2173,0,8,0,3,2018
1590,22071980000,9800.0,10,7,1,0,2,0,0,2018
1591,22071980100,9801.0,0,0,0,0,0,0,0,2018
1592,22071990000,9900.0,0,0,0,0,0,0,0,2018
